lat,lon,bearing,image_path,way_id,node_id,offset_id
-38.165732,145.109549,328,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165732\145.109549\328\gsv_0.jpg,32656667,367133496,-10
-38.165808,145.109611,148,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165808\145.109611\148\gsv_0.jpg,32656667,367133496,0
-38.162142,145.105650,183,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162142\145.105650\183\gsv_0.jpg,32656668,367133540,0
-38.162232,145.105644,183,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162232\145.105644\183\gsv_0.jpg,32656668,367133540,10
-38.162322,145.105639,183,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162322\145.105639\183\gsv_0.jpg,32656668,367133540,20
-38.163835,145.106422,310,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.163835\145.106422\310\gsv_0.jpg,32656668,367133556,-20
-38.163893,145.106510,310,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.163893\145.106510\310\gsv_0.jpg,32656668,367133556,-10
-38.163950,145.106597,126,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.163950\145.106597\126\gsv_0.jpg,32656668,367133556,0
-38.163998,145.106695,122,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.163998\145.106695\122\gsv_0.jpg,32656668,367133556,10
-38.164045,145.106792,122,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164045\145.106792\122\gsv_0.jpg,32656668,367133556,20
-38.164481,145.108522,295,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164481\145.108522\295\gsv_0.jpg,32656668,367133550,-20
-38.164513,145.108608,295,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164513\145.108608\295\gsv_0.jpg,32656668,367133550,-10
-38.164551,145.108711,115,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164551\145.108711\115\gsv_0.jpg,32656668,367133550,0
-38.162261,145.106859,189,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162261\145.106859\189\gsv_0.jpg,32656669,367133541,0
-38.162350,145.106841,189,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162350\145.106841\189\gsv_0.jpg,32656669,367133541,10
-38.162439,145.106822,189,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.162439\145.106822\189\gsv_0.jpg,32656669,367133541,20
-38.163560,145.108747,285,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.163560\145.108747\285\gsv_0.jpg,32656669,367133549,-20
-38.163583,145.108857,285,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.163583\145.108857\285\gsv_0.jpg,32656669,367133549,-10
-38.163606,145.108968,105,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.163606\145.108968\105\gsv_0.jpg,32656669,367133549,0
-38.163950,145.106597,212,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.163950\145.106597\212\gsv_0.jpg,32656670,367133556,0
-38.164027,145.106537,212,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164027\145.106537\212\gsv_0.jpg,32656670,367133556,10
-38.164103,145.106477,212,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164103\145.106477\212\gsv_0.jpg,32656670,367133556,20
-38.164565,145.106113,32,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164565\145.106113\32\gsv_0.jpg,32656670,367133565,-20
-38.164641,145.106053,32,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164641\145.106053\32\gsv_0.jpg,32656670,367133565,-10
-38.164718,145.105993,213,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164718\145.105993\213\gsv_0.jpg,32656670,367133565,0
-38.164792,145.105928,214,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164792\145.105928\214\gsv_0.jpg,32656670,367133565,10
-38.164866,145.105863,214,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164866\145.105863\214\gsv_0.jpg,32656670,367133565,20
-38.165331,145.105459,34,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165331\145.105459\34\gsv_0.jpg,32656670,367133566,-20
-38.165406,145.105395,34,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165406\145.105395\34\gsv_0.jpg,32656670,367133566,-10
-38.165480,145.105330,215,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165480\145.105330\215\gsv_0.jpg,32656670,367133566,0
-38.165554,145.105264,215,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165554\145.105264\215\gsv_0.jpg,32656670,367133566,10
-38.165627,145.105199,215,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165627\145.105199\215\gsv_0.jpg,32656670,367133566,20
-38.166330,145.104395,56,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166330\145.104395\56\gsv_0.jpg,32656670,367133528,-20
-38.166380,145.104300,56,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166380\145.104300\56\gsv_0.jpg,32656670,367133528,-10
-38.166430,145.104205,236,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166430\145.104205\236\gsv_0.jpg,32656670,367133528,0
-38.164108,145.103581,114,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164108\145.103581\114\gsv_0.jpg,32656671,367133531,0
-38.164146,145.103685,114,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164146\145.103685\114\gsv_0.jpg,32656671,367133531,10
-38.164183,145.103789,114,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164183\145.103789\114\gsv_0.jpg,32656671,367133531,20
-38.164934,145.104540,316,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164934\145.104540\316\gsv_0.jpg,32656671,8123190481,-20
-38.164999,145.104620,316,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164999\145.104620\316\gsv_0.jpg,32656671,8123190481,-10
-38.165063,145.104700,136,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165063\145.104700\136\gsv_0.jpg,32656671,8123190481,0
-38.165127,145.104780,136,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165127\145.104780\136\gsv_0.jpg,32656671,8123190481,10
-38.165192,145.104860,136,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165192\145.104860\136\gsv_0.jpg,32656671,8123190481,20
-38.165370,145.105149,308,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165370\145.105149\308\gsv_0.jpg,32656671,367133566,-20
-38.165425,145.105240,308,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165425\145.105240\308\gsv_0.jpg,32656671,367133566,-10
-38.165480,145.105330,123,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165480\145.105330\123\gsv_0.jpg,32656671,367133566,0
-38.165523,145.105430,119,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165523\145.105430\119\gsv_0.jpg,32656671,367133566,10
-38.165566,145.105531,119,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165566\145.105531\119\gsv_0.jpg,32656671,367133566,20
-38.166992,145.107434,328,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166992\145.107434\328\gsv_0.jpg,32656671,367133492,-20
-38.167069,145.107495,328,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.167069\145.107495\328\gsv_0.jpg,32656671,367133492,-10
-38.167145,145.107555,148,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.167145\145.107555\148\gsv_0.jpg,32656671,367133492,0
-38.175601,145.109629,58,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.175601\145.109629\58\gsv_0.jpg,32741662,458401333,0
-38.175554,145.109726,58,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.175554\145.109726\58\gsv_0.jpg,32741662,458401333,10
-38.175506,145.109823,58,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.175506\145.109823\58\gsv_0.jpg,32741662,458401333,20
-38.178757,145.105744,240,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.178757\145.105744\240\gsv_0.jpg,38690203,458415365,-20
-38.178712,145.105842,240,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.178712\145.105842\240\gsv_0.jpg,38690203,458415365,-10
-38.178666,145.105940,59,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.178666\145.105940\59\gsv_0.jpg,38690203,458415365,0
-38.178619,145.106038,59,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.178619\145.106038\59\gsv_0.jpg,38690203,458415365,10
-38.178573,145.106136,59,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.178573\145.106136\59\gsv_0.jpg,38690203,458415365,20
-38.175942,145.107302,150,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.175942\145.107302\150\gsv_0.jpg,38690203,458415367,-20
-38.175864,145.107246,150,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.175864\145.107246\150\gsv_0.jpg,38690203,458415367,-10
-38.175786,145.107189,330,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.175786\145.107189\330\gsv_0.jpg,38690203,458415367,0
-38.176995,145.104460,282,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.176995\145.104460\282\gsv_0.jpg,38697310,458415371,-20
-38.177014,145.104571,282,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.177014\145.104571\282\gsv_0.jpg,38697310,458415371,-10
-38.177034,145.104683,63,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.177034\145.104683\63\gsv_0.jpg,38697310,458415371,0
-38.176986,145.104779,58,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.176986\145.104779\58\gsv_0.jpg,38697310,458415371,10
-38.176938,145.104876,58,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.176938\145.104876\58\gsv_0.jpg,38697310,458415371,20
-38.175882,145.106996,238,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.175882\145.106996\238\gsv_0.jpg,38697310,458415367,-20
-38.175834,145.107092,238,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.175834\145.107092\238\gsv_0.jpg,38697310,458415367,-10
-38.175786,145.107189,59,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.175786\145.107189\59\gsv_0.jpg,38697310,458415367,0
-38.175750,145.107294,67,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.175750\145.107294\67\gsv_0.jpg,38697310,458415367,10
-38.175715,145.107399,67,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.175715\145.107399\67\gsv_0.jpg,38697310,458415367,20
-38.175178,145.109038,238,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.175178\145.109038\238\gsv_0.jpg,38697310,458415368,-20
-38.175130,145.109134,238,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.175130\145.109134\238\gsv_0.jpg,38697310,458415368,-10
-38.175082,145.109231,58,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.175082\145.109231\58\gsv_0.jpg,38697310,458415368,0
-38.174507,145.100085,148,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.174507\145.100085\148\gsv_0.jpg,391562157,3947848974,0
-38.174583,145.100145,148,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.174583\145.100145\148\gsv_0.jpg,391562157,3947848974,10
-38.174660,145.100206,148,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.174660\145.100206\148\gsv_0.jpg,391562157,3947848974,20
-38.176264,145.101481,328,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.176264\145.101481\328\gsv_0.jpg,391562157,458581465,-20
-38.176340,145.101542,328,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.176340\145.101542\328\gsv_0.jpg,391562157,458581465,-10
-38.176417,145.101603,148,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.176417\145.101603\148\gsv_0.jpg,391562157,458581465,0
-38.176493,145.101664,147,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.176493\145.101664\147\gsv_0.jpg,391562157,458581465,10
-38.176548,145.101709,147,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.176548\145.101709\147\gsv_0.jpg,391562157,458581465,20
-38.176417,145.101603,327,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.176417\145.101603\327\gsv_0.jpg,391562157,458581468,-20
-38.176472,145.101647,327,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.176472\145.101647\327\gsv_0.jpg,391562157,458581468,-10
-38.176548,145.101709,149,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.176548\145.101709\149\gsv_0.jpg,391562157,458581468,0
-38.176625,145.101767,149,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.176625\145.101767\149\gsv_0.jpg,391562157,458581468,10
-38.176702,145.101825,149,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.176702\145.101825\149\gsv_0.jpg,391562157,458581468,20
-38.177674,145.102560,329,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.177674\145.102560\329\gsv_0.jpg,391562157,3110263435,-20
-38.177751,145.102618,329,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.177751\145.102618\329\gsv_0.jpg,391562157,3110263435,-10
-38.177829,145.102677,148,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.177829\145.102677\148\gsv_0.jpg,391562157,3110263435,0
-38.177904,145.102740,146,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.177904\145.102740\146\gsv_0.jpg,391562157,3110263435,10
-38.177979,145.102803,146,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.177979\145.102803\146\gsv_0.jpg,391562157,3110263435,20
-38.173616,145.099440,330,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.173616\145.099440\330\gsv_0.jpg,38697311,7520510361,-20
-38.173616,145.099440,330,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.173616\145.099440\330\gsv_0.jpg,38697311,7520510361,-10
-38.173684,145.099488,150,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.173684\145.099488\150\gsv_0.jpg,38697311,7520510361,0
-38.173762,145.099544,150,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.173762\145.099544\150\gsv_0.jpg,38697311,7520510361,10
-38.173841,145.099601,150,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.173841\145.099601\150\gsv_0.jpg,38697311,7520510361,20
-38.174276,145.099913,330,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.174276\145.099913\330\gsv_0.jpg,38697311,3947848988,-20
-38.174355,145.099969,330,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.174355\145.099969\330\gsv_0.jpg,38697311,3947848988,-10
-38.174433,145.100025,150,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.174433\145.100025\150\gsv_0.jpg,38697311,3947848988,0
-38.173991,145.105174,186,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.173991\145.105174\186\gsv_0.jpg,38697313,458581488,0
-38.174081,145.105161,186,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.174081\145.105161\186\gsv_0.jpg,38697313,458581488,10
-38.174170,145.105149,186,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.174170\145.105149\186\gsv_0.jpg,38697313,458581488,20
-38.176453,145.101903,58,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.176453\145.101903\58\gsv_0.jpg,38697313,458581468,-20
-38.176500,145.101806,58,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.176500\145.101806\58\gsv_0.jpg,38697313,458581468,-10
-38.176548,145.101709,238,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.176548\145.101709\238\gsv_0.jpg,38697313,458581468,0
-38.173809,145.094385,95,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.173809\145.094385\95\gsv_0.jpg,38697317,458581592,-20
-38.173801,145.094271,95,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.173801\145.094271\95\gsv_0.jpg,38697317,458581592,-10
-38.173793,145.094158,275,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.173793\145.094158\275\gsv_0.jpg,38697317,458581592,0
-38.172950,145.094692,105,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.172950\145.094692\105\gsv_0.jpg,38697318,458581611,-20
-38.172926,145.094582,105,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.172926\145.094582\105\gsv_0.jpg,38697318,458581611,-10
-38.172903,145.094472,285,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.172903\145.094472\285\gsv_0.jpg,38697318,458581611,0
-38.168240,145.096761,297,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.168240\145.096761\297\gsv_0.jpg,38697321,458581698,0
-38.168198,145.096659,297,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.168198\145.096659\297\gsv_0.jpg,38697321,458581698,10
-38.168157,145.096558,297,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.168157\145.096558\297\gsv_0.jpg,38697321,458581698,20
-38.167291,145.094439,117,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.167291\145.094439\117\gsv_0.jpg,38697321,458581704,-20
-38.167250,145.094338,117,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.167250\145.094338\117\gsv_0.jpg,38697321,458581704,-10
-38.167209,145.094236,297,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.167209\145.094236\297\gsv_0.jpg,38697321,458581704,0
-38.167168,145.094134,297,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.167168\145.094134\297\gsv_0.jpg,38697321,458581704,10
-38.167128,145.094032,297,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.167128\145.094032\297\gsv_0.jpg,38697321,458581704,20
-38.166843,145.093314,117,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166843\145.093314\117\gsv_0.jpg,38697321,3110272748,-20
-38.166803,145.093212,117,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166803\145.093212\117\gsv_0.jpg,38697321,3110272748,-10
-38.166763,145.093109,297,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166763\145.093109\297\gsv_0.jpg,38697321,3110272748,0
-38.166720,145.093009,299,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166720\145.093009\299\gsv_0.jpg,38697321,3110272748,10
-38.166677,145.092909,299,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166677\145.092909\299\gsv_0.jpg,38697321,3110272748,20
-38.166629,145.092799,119,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166629\145.092799\119\gsv_0.jpg,38697321,3110266459,-20
-38.166586,145.092699,119,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166586\145.092699\119\gsv_0.jpg,38697321,3110266459,-10
-38.166543,145.092598,298,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166543\145.092598\298\gsv_0.jpg,38697321,3110266459,0
-38.166502,145.092497,297,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166502\145.092497\297\gsv_0.jpg,38697321,3110266459,10
-38.166460,145.092396,297,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166460\145.092396\297\gsv_0.jpg,38697321,3110266459,20
-38.164233,145.090174,159,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164233\145.090174\159\gsv_0.jpg,38697321,458581731,-20
-38.164148,145.090133,159,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164148\145.090133\159\gsv_0.jpg,38697321,458581731,-10
-38.164064,145.090093,339,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164064\145.090093\339\gsv_0.jpg,38697321,458581731,0
-38.166033,145.099082,17,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.166033\145.099082\17\gsv_0.jpg,38697323,1470081065,0
-38.165960,145.099110,17,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165960\145.099110\17\gsv_0.jpg,38697323,1470081065,10
-38.165960,145.099110,17,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165960\145.099110\17\gsv_0.jpg,38697323,1470081065,20
-38.164542,145.098153,101,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164542\145.098153\101\gsv_0.jpg,38697323,458581744,-20
-38.164536,145.098110,101,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164536\145.098110\101\gsv_0.jpg,38697323,458581744,-10
-38.164519,145.097998,259,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164519\145.097998\259\gsv_0.jpg,38697323,458581744,0
-38.164548,145.097890,251,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164548\145.097890\251\gsv_0.jpg,38697323,458581744,10
-38.164577,145.097782,251,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164577\145.097782\251\gsv_0.jpg,38697323,458581744,20
-38.164689,145.097402,68,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164689\145.097402\68\gsv_0.jpg,38697323,4845035142,-20
-38.164723,145.097296,68,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164723\145.097296\68\gsv_0.jpg,38697323,4845035142,-10
-38.164758,145.097191,248,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164758\145.097191\248\gsv_0.jpg,38697323,4845035142,0
-38.164792,145.097085,248,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164792\145.097085\248\gsv_0.jpg,38697323,4845035142,10
-38.164826,145.096980,248,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164826\145.096980\248\gsv_0.jpg,38697323,4845035142,20
-38.165731,145.095538,41,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165731\145.095538\41\gsv_0.jpg,38697323,458581757,-20
-38.165799,145.095463,41,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165799\145.095463\41\gsv_0.jpg,38697323,458581757,-10
-38.165867,145.095389,219,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165867\145.095389\219\gsv_0.jpg,38697323,458581757,0
-38.165941,145.095324,214,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165941\145.095324\214\gsv_0.jpg,38697323,458581757,10
-38.165969,145.095301,214,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165969\145.095301\214\gsv_0.jpg,38697323,458581757,20
-38.167058,145.094361,33,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.167058\145.094361\33\gsv_0.jpg,38697323,458581704,-20
-38.167133,145.094299,33,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.167133\145.094299\33\gsv_0.jpg,38697323,458581704,-10
-38.167209,145.094236,213,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.167209\145.094236\213\gsv_0.jpg,38697323,458581704,0
-38.164824,145.095035,158,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164824\145.095035\158\gsv_0.jpg,132686428,6189202484,0
-38.164907,145.095079,158,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164907\145.095079\158\gsv_0.jpg,132686428,6189202484,10
-38.164935,145.095093,158,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.164935\145.095093\158\gsv_0.jpg,132686428,6189202484,20
-38.165356,145.094811,33,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165356\145.094811\33\gsv_0.jpg,132686428,1459466813,-20
-38.165431,145.094749,33,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165431\145.094749\33\gsv_0.jpg,132686428,1459466813,-10
-38.165506,145.094686,213,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165506\145.094686\213\gsv_0.jpg,132686428,1459466813,0
-38.165506,145.094686,133,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165506\145.094686\133\gsv_0.jpg,38697324,1459466813,0
-38.165567,145.094771,133,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165567\145.094771\133\gsv_0.jpg,38697324,1459466813,10
-38.165591,145.094804,133,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165591\145.094804\133\gsv_0.jpg,38697324,1459466813,20
-38.165831,145.095300,297,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165831\145.095300\297\gsv_0.jpg,38697324,458581757,-20
-38.165831,145.095300,297,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165831\145.095300\297\gsv_0.jpg,38697324,458581757,-10
-38.165867,145.095389,117,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.165867\145.095389\117\gsv_0.jpg,38697324,458581757,0
-38.170103,145.095486,114,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.170103\145.095486\114\gsv_0.jpg,38697325,458581783,0
-38.170140,145.095591,114,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.170140\145.095591\114\gsv_0.jpg,38697325,458581783,10
-38.170177,145.095695,114,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.170177\145.095695\114\gsv_0.jpg,38697325,458581783,20
-38.170688,145.096470,290,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.170688\145.096470\290\gsv_0.jpg,38697325,458581794,-20
-38.170699,145.096508,290,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.170699\145.096508\290\gsv_0.jpg,38697325,458581794,-10
-38.170730,145.096615,110,D:\TensorFlow2\TFODCourse\minor_thesis\data_sources\gsv\-38.170730\145.096615\110\gsv_0.jpg,38697325,458581794,0
